time,Cache:DOSBytes,Cache:adminBytes,Cache:cacheTotalBytes,Cache:dataAdminBytes,Cache:dataBytes,Cache:lockBytes,Cache:lruDirtySize,Cache:lruMixedSize,Cache:nBINDeltasFetchMiss,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsFetchMissRatio,Cache:nBinDeltaBlindOps,Cache:nBytesEvictedCACHEMODE,Cache:nBytesEvictedCRITICAL,Cache:nBytesEvictedDAEMON,Cache:nBytesEvictedEVICTORTHREAD,Cache:nBytesEvictedMANUAL,Cache:nCachedBINDeltas,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nDirtyNodesEvicted,Cache:nEvictionRuns,Cache:nFullBINsMiss,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsEvicted,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesMovedToDirtyLRU,Cache:nNodesMutated,Cache:nNodesPutBack,Cache:nNodesSkipped,Cache:nNodesStripped,Cache:nNodesTargeted,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointInterval,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:activeLogSize,Cleaning:availableLogSize,Cleaning:maxUtilization,Cleaning:minUtilization,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerDisksReads,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerRuns,Cleaning:nClusterLNsProcessed,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsExpired,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nMarkLNsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRepeatIteratorReads,Cleaning:nRevisalRuns,Cleaning:nToBeCleanedLNsProcessed,Cleaning:nTwoPassRuns,Cleaning:pendingLNQueueSize,Cleaning:protectedLogSize,Cleaning:protectedLogSizeMap,Cleaning:reservedLogSize,Cleaning:totalLogSize,Environment:btreeRelatchesRequired,Environment:environmentCreationTime,Environment:nBinDeltaDelete,Environment:nBinDeltaGet,Environment:nBinDeltaInsert,Environment:nBinDeltaUpdate,I/O:bufferBytes,I/O:endOfLog,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncMaxTime,I/O:nFSyncRequests,I/O:nFSyncTime,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGroupCommitWaits,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nLogIntervalExceeded,I/O:nLogMaxGroupCommitThreshold,I/O:nNoFreeBuffer,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:PS MarkSweep.count,Jvm:PS MarkSweep.time,Jvm:PS Scavenge.count,Jvm:PS Scavenge.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,OffHeap:offHeapAllocFailure,OffHeap:offHeapAllocOverflow,OffHeap:offHeapBINsLoaded,OffHeap:offHeapBINsStored,OffHeap:offHeapCachedBINDeltas,OffHeap:offHeapCachedBINs,OffHeap:offHeapCachedLNs,OffHeap:offHeapCriticalNodesTargeted,OffHeap:offHeapDirtyNodesEvicted,OffHeap:offHeapLNsEvicted,OffHeap:offHeapLNsLoaded,OffHeap:offHeapLNsStored,OffHeap:offHeapLruSize,OffHeap:offHeapNodesEvicted,OffHeap:offHeapNodesMutated,OffHeap:offHeapNodesSkipped,OffHeap:offHeapNodesStripped,OffHeap:offHeapNodesTargeted,OffHeap:offHeapThreadUnavailable,OffHeap:offHeapTotalBlocks,OffHeap:offHeapTotalBytes,Op:priDelete,Op:priDeleteFail,Op:priInsert,Op:priInsertFail,Op:priPosition,Op:priSearch,Op:priSearchFail,Op:priUpdate,Op:secDelete,Op:secInsert,Op:secPosition,Op:secSearch,Op:secSearchFail,Op:secUpdate
2019-04-14 07:17:35.869 UTC, ,32029,2425169309,115480,2421991552, , ,18876,5,459020,6794,0.01, , ,243008, ,51727424, ,10,18876,178, ,17,5,19031,94,9,757,457740,457722,4, ,10, , ,13,27, , , ,915442,59, ,2091657682863,262, ,2091657176632, , , , ,2515979120,35213545472,96,96, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2515979120, ,1555226158262, , , , ,3145728,2091658133503, , ,464582,0, , , ,88, , , ,3, , , , ,464582,100,26548278,13702, , , ,422,831677909,451389, , , , , , ,3,6481,13,990,3036890056,-1, , , , , , ,458998, , , ,1, ,1, , , , , , , , , , , , , , , , , , , , , , , , ,1260, , ,457720, , , , , , , , 
2019-04-14 07:17:37.707 UTC, ,31125,3415341,89200,237960,528, ,68,21,2910,68,0.01, , , , , , , ,68,9, ,2,21,57,63,7, ,3302,525, , , , , , , , , , , , , ,2091658175289,263, ,2091658133588, , , , , , ,-1,-1, , , , , ,1112,114858, , , , , , , , , , , , , , , , , , , , , , , , , , , ,1555226255995, , , , ,3145728,2091658175289, , ,568,0, , , ,217, , , ,3, , , , ,568,1,535928,458, , , ,1,18717884,2632, , , , , , ,3,6481,49,4585,3115274368,-1, , , , , , ,7737, , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4942, , , , , , , , , 
2019-04-14 07:17:37.715 UTC, ,31125,3525285,89200,348432, , ,89,1,45,21,0.47, , , , , , , ,89,9, , ,1,77,84,7, , , , , , , , , , , , , , , , ,2091658175289,263, ,2091658133588, , , , ,2516471546,35213049856,96,96, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2516471546, ,1555226255995, , , , ,3145728,2091658175289, , ,79,0, , , , , , , ,3, , , , ,79,1, , , , , ,6,112833,54, , , , , , , , , , ,3115274368,-1, , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-04-14 07:17:38.071 UTC, ,31125,3396941,115480,219304,784, ,22,12,2819,22,0.01, , , , , , , ,22,7, ,2,12,21,16,7, ,3309,532, , , , , , , , , , , , , ,2091658175289,263, ,2091658133588, , , , , , ,-1,-1, , , , , ,1112,114858, , , , , , , , , , , , , , , , , , , , , , , , , , , ,1555226257725, , , , ,3145728,2091658175289, , ,565,0, , , ,220, , , ,3, , , , ,565,2,553517,469, , , ,1,18656554,2599, , , , , , ,3,6481,49,4585,3182250096,-1, , , , , , ,2807, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3, , , , , , , , 
2019-04-14 07:17:39.336 UTC, ,31125,54293797,115480,51116944, , ,27,1,8,5,0.63, , , , , , ,1,27,15, , , ,33,15,21, ,8,8, , , , , , , , , , ,10,7, ,2091658175289,263, ,2091658133588, , , , ,2516471546,35213045760,96,96, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2516471546, ,1555226257725, ,1, , ,3145728,2091658175289, , ,31,0, , , ,10, , , ,3, , , , ,31,14,42205,22, , , ,5,50883354,14, , , , , , , , , , ,3747435104,-1, , , , , , ,7, , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , ,7, , , , , , , , 
2019-04-14 07:31:50.201 UTC, ,31125,3348797,89200,171728,216, ,20,12,2805,20,0.01, , , , , , , ,20,5, ,2,12,20,15,5, ,3295,522, , , , , , , , , , , , , ,2091658175289,263, ,2091658133588, , , , , , ,-1,-1, , , , , ,1112,114858, , , , , , , , , , , , , , , , , , , , , , , , , , , ,1555227108655, , , , ,3145728,2091658175289, , ,562,0, , , ,218, , , ,3, , , , ,562,2,539974,459, , , ,1,18640965,2593, , , , , , , , , , ,623819896,-1, , , , , , ,2786, , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-04-14 07:32:50.207 UTC, ,31589,1715615845,115712,1712437744,864, ,12927,9,872960,12865,0.01, , , , , , , ,12927,126, , ,9,13033,63,10, ,869473,869470, , , , , , , , , , ,1738922,115, ,2091658175289,263, ,2091658133588, , , , ,2516471546,35212513280,96,96, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2516471546, ,1555227108655, ,1, , ,3145728,2091658460792, , ,882461,0, , , ,170, , , ,3, , , , ,882460,100,49671727,25619, , , ,847,1637277230,857860, , , , , , , , ,38,3374,3020553984,-1, , , , , , ,872927, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3115, , ,869466, ,329, , , , , , 
2019-04-14 07:33:22.509 UTC, ,32029,2425141733,115712,2421963976, ,1,18864,5,400301,5932,0.01, , ,246872, ,51722712, ,9,18865,178, ,15,5,19020,83,9,757,399563,399544,4,1,9, , ,13,27, , , ,799086,52, ,2091658175289,263, ,2091658133588, , , , ,2516471546,35212513280,96,96, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2516471546, ,1555227108655, , , , ,3145728,2091658530846, , ,405535,0, , , ,77, , , ,3, , , , ,405536,100,23225267,11985, , , ,368,726347379,393995, , , , , , ,3,6244,11,842,3151159040,-1, , , , , , ,400287, , , ,1, ,1, , , , , , , , , , , , , , , , , , , , , , , , ,663, , ,399541, ,63, , , , , , 
2019-04-14 07:33:24.479 UTC, ,31125,3350317,89432,173016,448, ,21,13,2904,20,0.01, , , , , , , ,20,6, ,2,13,20,16,4, ,3397,527, , , , , , , , , , , , , ,2091658572160,264, ,2091658530931, , , , , , ,-1,-1, , , , , ,1160,119227, , , , , , , , , , , , , , , , , , , , , , , , , , , ,1555227202601, , , , ,3145728,2091658572160, , ,564,0, , , ,217, , , ,3, , , , ,564,1,533780,457, , , ,1,19433972,2693, , , , , , ,3,6244,49,4216,3236835048,-1, , , , , , ,2889, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , 
2019-04-14 07:33:24.586 UTC, ,31125,3502605,89432,325752, , ,78,9,122,58,0.48, , , , , , , ,78,9, , ,9,66,73,7, , , , , , , , , , , , , , , , ,2091658572160,264, ,2091658530931, , , , ,2516868417,35212115968,96,96, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2516868417, ,1555227202601, , , , ,3145728,2091658572160, , ,74,0, , , , , , , ,3, , , , ,74,1, , , , , ,4,155384,78, , , , , , , , , , ,3259164040,-1, , , , , , ,4169, , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , ,4169, , , , , , , , , 
2019-04-14 07:33:24.954 UTC, ,31125,3407381,115712,229664,864, ,23,14,2914,23,0.01, , , , , , ,1,23,10, ,2,13,24,17,10, ,3405,535, , , , , , , , , , ,2,2, ,2091658572160,264, ,2091658530931, , , , , , ,-1,-1, , , , , ,1160,119227, , , , , , , , , , , , , , , , , , , , , , , , , , , ,1555227204608, , , , ,3145728,2091658572160, , ,584,0, , , ,221, , , ,3, , , , ,584,5,553417,469, , , ,1,70314187,2705, , , , , , ,3,6244,49,4216,3383226936,-1, , , , , , ,2901, , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3, , , , , , , , 
2019-04-14 07:33:25.928 UTC, ,31125,54295109,115712,51118256, , ,27, ,6,4,0.67, , , , , , ,1,27,15, , , ,33,15,21, ,7,7, , , , , , , , , , ,8,5, ,2091658572160,264, ,2091658530931, , , , ,2516868417,35212111872,96,96, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2516868417, ,1555227204608, ,1, , ,3145728,2091658572160, , ,15,0, , , ,9, , , ,3, , , , ,15,14,40181,21, , , ,5,16719,8, , , , , , , , , , ,3889166336,-1, , , , , , ,6, , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , ,7, , , , , , , , 
2019-04-14 08:28:31.132 UTC, ,31125,3351229,89664,174264,112, ,21,13,2898,20,0.01, , , , , , , ,20,6, ,2,13,21,16,5, ,3391,525, , , , , , , , , , , , , ,2091658572160,264, ,2091658530931, , , , , , ,-1,-1, , , , , ,1160,119227, , , , , , , , , , , , , , , , , , , , , , , , , , , ,1555230509300, , , , ,3145728,2091658572160, , ,564,0, , , ,218, , , ,3, , , , ,564,2,537875,459, , , ,1,19431963,2693, , , , , , , , , , ,623819768,-1, , , , , , ,2879, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , 
2019-04-14 08:29:31.134 UTC, ,31589,1547335965,115712,1544157976,672, ,11616,12,783770,11595,0.01, , , , , , , ,11616,114, , ,12,11713,58,9, ,780803,780800, , , , , , , , , , ,1561584,104, ,2091658572160,264, ,2091658530931, , , , ,2516868417,35212107776,96,96, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2516868417, ,1555230509300, ,1, , ,3145728,2091658718994, , ,792516,0, , , ,154, , , ,3, , , , ,792516,100,44778902,23086, , , ,757,1476532668,770340, , , , , , , , ,36,3435,2756189720,-1, , , , , , ,783775, , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , ,780795, ,2965, , , , , , 
2019-04-14 08:30:11.651 UTC, ,31589,2424754141,115712,2421576824, , ,18863,7,489220,7250,0.01, , ,732320, ,51598760, ,11,18862,177, ,17,7,19020,83,8,948,488231,488213,4, ,11, , ,16,31, , ,1,976424,63, ,2091658572160,264, ,2091658530931, , , , ,2516868417,35212107776,96,96, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2516868417, ,1555230509300, , , , ,3145728,2091658760649, , ,495534,0, , , ,93, , , ,3, , , , ,495534,100,28311434,14613, , , ,459,887009138,481473, , , , , , ,3,5815,13,988,3785300824,-1, , , , , , ,489219, , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,488211, ,989, , , , , , 
2019-04-14 08:30:13.124 UTC, ,31125,3349949,89432,173016,80, ,20,14,2948,20,0.01, , , , , , , ,20,5, ,2,14,20,15,5, ,3444,525, , , , , , , , , , , , , ,2091658832565,265, ,2091658760734, , , , , , ,-1,-1, , , , , ,1192,123251, , , , , , , , , , , , , , , , , , , , , , , , , , , ,1555230611796, , , , ,3145728,2091658832565, , ,565,0, , , ,217, , , ,3, , , , ,565,1,533474,456, , , ,1,20173655,2785, , , , , , ,3,5815,49,4423,3899138504,-1, , , , , , ,2931, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-04-14 08:30:13.203 UTC, ,31125,3488429,89432,311576, , ,76, ,122,56,0.46, , , , , , , ,76,8, , , ,67,71,6, ,5,2, , , , , , , , , , , , , ,2091658832565,265, ,2091658760734, , , , ,2517128822,35211845632,96,96, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2517128822, ,1555230611796, , , , ,3145728,2091658832565, , ,62,0, , , , , , , ,3, , , , ,62,1,50,1, , , ,4,130055,65, , , , , , , , , , ,3899138504,-1, , , , , , ,3960, , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , ,3954, , , , , , , , , 
2019-04-14 08:30:13.522 UTC, ,31125,3354749,89664,177784,112, ,21,14,2950,21,0.01, , , , , , , ,21,6, ,2,14,21,16,6, ,3445,526, , , , , , , , , , , , , ,2091658832565,265, ,2091658760734, , , , , , ,-1,-1, , , , , ,1192,123251, , , , , , , , , , , , , , , , , , , , , , , , , , , ,1555230613215, , , , ,3145728,2091658832565, , ,568,0, , , ,218, , , ,3, , , , ,568,2,539667,460, , , ,1,20173694,2785, , , , , , ,3,5815,49,4423,4001588112,-1, , , , , , ,2931, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-04-14 08:30:16.354 UTC, ,31125,54287925,115712,51111072, , ,26,1,18,5,0.28, , , , , , ,1,26,14, , , ,31,15,19, ,18,15, , , , , , , , , , ,8,6, ,2091658832565,265, ,2091658760734, , , , ,2517128822,35211841536,96,96, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2517128822, ,1555230613215, ,1, , ,3145728,2091658832565, , ,29,0, , , ,10, , , ,3, , , , ,29,12,45725,26, , , ,3,50889562,16, , , , , , ,1,1438, , ,3028374088,-1, , , , , , ,24, , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , ,9, , , , , , , , 
2019-04-14 08:42:13.062 UTC, ,31125,3349869,89432,173016, , ,20,14,2947,20,0.01, , , , , , , ,20,5, ,2,14,20,15,5, ,3443,524, , , , , , , , , , , , , ,2091658832565,265, ,2091658760734, , , , , , ,-1,-1, , , , , ,1192,123251, , , , , , , , , , , , , , , , , , , , , , , , , , , ,1555231331424, , , , ,3145728,2091658832565, , ,565,0, , , ,216, , , ,3, , , , ,565, ,533474,456, , , ,1,20171607,2784, , , , , , , , , , ,602344976,-1, , , , , , ,2928, , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-04-14 08:43:13.067 UTC, ,36013,1646966021,116824,1643783608,672, ,12722,5,859874,12317,0.01, , , , , , , ,12722,125, , ,5,12820,400,8, ,832894,832893, , , , , , , , , , ,1678071,111, ,2091658832565,265, ,2091658760734, , , , ,2519464588,35208445952,96,96, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2519464588, ,1555231331424, ,1, , ,3145728,2095946701004, , ,845326,8, ,8, ,168, , , ,3,1, , , ,845326,100,47579582,24538,1288470,3, ,811,1571022158,821766,1047296,1, , , , , , ,38,3273,3350398224,-1, , , , , , ,859502, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,26592, , ,832890, , , , , , , , 
2019-04-14 08:43:51.900 UTC, ,38213,2426602285,116824,2423418344, , ,19363,5,447985,6473,0.01, , ,124912, ,51487544, ,10,19362,182, ,9,5,19509,577,6,564,436132,436119,4, ,10, , ,10,23, , , ,880808,56, ,2091658832565,265, ,2091658760734, , , , ,2520510181,35208445952,96,96, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2520510181, ,1555231331424, , , , ,3145728,2095947993486, , ,442655,0, , , ,83, , , ,3, , , , ,442655,100,25298887,13056,1045593,1, ,402,792593447,430084, , , , , , ,4,7993,11,810,3682659464,-1, , , , , , ,447812, , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , ,11682, , ,436117, , , , , , , , 
2019-04-14 08:43:53.111 UTC, ,31250,3340858,87760,163544,336, ,20,14,1197,20,0.02,1, , , , , , ,20,5, ,4,14,20,15,4, ,1677,512, , , , , , , , , , , , , ,2095948130134,267,4884080156,2095948120604,1,2, ,2,2521458440,35207499776,-1,-1, , , , , ,499,37577, , , , , , , , , , , , , , , , , , , , , , , , , ,2521458440, ,1555231432094, , , , ,3145728,2095948130134, , ,552,6,1,8,1,221,1, , ,3,2, , , ,552,1,517622,452,9667,1, ,1,9317578,1453, , , , , , ,4,7993,49,4083,3775351432,-1, , , , , , ,1184, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , 
2019-04-14 08:43:53.631 UTC, ,31250,4510042,87760,1333064, , ,576,26,1116,556,0.50, , , , , , , ,576,13, , ,26,557,571,4, , , , , , , , , , , , , ,444,5, ,2095948130134,267,4884080156,2095948120604, , , , ,2521458440,35207499776,96,96, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2521458440, ,1555231432094, , , , ,3145728,2095948130134, , ,591,0, , , ,1, , , ,3, , , , ,591,2,206848,101, , , ,13,1039342,503, , , , , , , , , , ,3843323176,-1, , , , , , ,38273, , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , ,38273, , , , , , , , , 
2019-04-14 08:43:53.867 UTC, ,31250,3339554,87760,162360,216, ,20,13,1169,20,0.02, , , , , , , ,20,5, ,3,13,20,15,5, ,1656,512, , , , , , , , , , , , , ,2095948137420,268, ,2095948130258, , , , , , ,-1,-1, , , , , ,501,37594, , , , , , , , , , , , , , , , , , , , , , , , , , , ,1555231433655, , , , ,3145728,2095948137420, , ,552,0, , , ,220, , , ,3, , , , ,552,1,531093,454, , , ,1,8312031,1328, , , , , , ,4,7993,49,4083,3922656392,-1, , , , , , ,1153, , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , , 
2019-04-14 08:43:56.142 UTC, ,31250,54286450,114040,51109472, , ,27,1,23,7,0.30, , , , , , ,1,27,14, , , ,32,15,20, ,23,19, , , , , , , , , , ,16,6, ,2095948137420,268, ,2095948130258, , , , ,2521465723,35207487488,96,96, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2521465723, ,1555231433655, ,1, , ,3145728,2095948137420, , ,35,0, , , ,10, , , ,3, , , , ,35,12,47924,28, , , ,3,50900966,21, , , , , , ,1,1211, , ,3025633680,-1, , , , , , ,28, , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , ,11, , , , , , , , 
2019-04-14 09:15:12.387 UTC, ,31250,3339338,87760,162360, , ,20,13,1167,20,0.02, , , , , , , ,20,5, ,3,13,20,15,5, ,1655,511, , , , , , , , , , , , , ,2095948137420,268, ,2095948130258, , , , , , ,-1,-1, , , , , ,501,37594, , , , , , , , , , , , , , , , , , , , , , , , , , , ,1555233311233, , , , ,3145728,2095948137420, , ,551,0, , , ,218, , , ,3, , , , ,551, ,529045,453, , , ,1,8311992,1327, , , , , , , , , , ,602344848,-1, , , , , , ,1150, , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-04-14 09:16:12.390 UTC, ,31714,1622484674,114272,1619306448,784, ,12609,27,847284,12573,0.01, , , , , , , ,12609,125, , ,27,12699,480,7, ,819925,819922, , , , , , , , , , ,1660617,114, ,2095948137420,268, ,2095948130258, , , , ,2521465723,35207475200,96,96, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2521465723, ,1555233311233, ,1, , ,3145728,2095949510171, , ,832642,0, , , ,166, , , ,3, , , , ,832642,100,48602450,25023,1048416,1, ,812,1546800793,808597, , , , , , , , ,38,3510,2509195008,-1, , , , , , ,847276, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,916, , ,819914, ,26425, , , , , , 
2019-04-14 09:16:53.641 UTC, ,31714,2426547826,114272,2423370384, , ,19382,9,461276,6774,0.01, , ,126232, ,51484576, ,9,19382,183, ,8,9,19525,597,6,566,449106,449093,4, ,9, , ,10,23, , , ,906721,58, ,2095948137420,268, ,2095948130258, , , , ,2522514139,35206426624,96,96, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2522514139, ,1555233311233, , , , ,3145728,2095950072546, , ,455933,0, , , ,88, , , ,3, , , , ,455933,100,26490934,13664, , , ,414,815854423,442771, , , , , , ,5,8638,10,737,3194035920,-1, , , , , , ,461271, , , ,1, ,1, , , , , , , , , , , , , , , , , , , , , , , , ,316, , ,449093, ,11849, , , , , , 
2019-04-14 09:16:54.810 UTC, ,31250,3349090,87992,171584,528, ,21,14,2363,21,0.01, , , , , , , ,21,6, ,2,14,20,16,5, ,2849,517, , , , , , , , , , , , , ,2095950648766,269, ,2095950072631, , , , , , ,-1,-1, , , , , ,807,77747, , , , , , , , , , , , , , , , , , , , , , , , , , , ,1555233413891, , , , ,3145728,2095950648766, , ,555,0, , , ,220, , , ,3, , , , ,555,2,523693,459, , , ,1,18025779,2514, , , , , , ,5,8638,48,4247,3307757576,-1, , , , , , ,2347, , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , 
2019-04-14 09:16:55.400 UTC, ,31250,4563642,87992,1386664, , ,595, ,1156,574,0.50, , , , , , , ,595,14, , , ,571,590,4, , , , , , , , , , , , , ,446,5, ,2095950648766,269, ,2095950072631, , , , ,2523977069,35204964352,96,96, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2523977069, ,1555233413891, , , , ,3145728,2095950648766, , ,587,0, , , , , , , ,3, , , , ,587,2,10240,5, , , ,15,1227788,594, , , , , , , , , , ,3375661328,-1, , , , , , ,39505, , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , ,39505, , , , , , , , , 
2019-04-14 09:16:55.747 UTC, ,31250,3341986,88224,164896,112, ,22,14,2370,22,0.01, , , , , , , ,22,7, ,2,14,21,16,7, ,2856,524, , , , , , , , , , , , , ,2095950648766,269, ,2095950072631, , , , , , ,-1,-1, , , , , ,807,77747, , , , , , , , , , , , , , , , , , , , , , , , , , , ,1555233415414, , , , ,3145728,2095950648766, , ,555,0, , , ,220, , , ,3, , , , ,555,2,525646,458, , , ,1,18025769,2514, , , , , , ,5,8638,48,4247,3455338856,-1, , , , , , ,2357, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , , 
2019-04-14 09:17:00.650 UTC, ,31250,54451306,114272,51274328, , ,54,1,140,32,0.23, , , , , , ,1,54,18, , , ,51,41,23, ,188,47, , , , , , , , , , ,164,6, ,2095950648766,269, ,2095950072631, , , , ,2523977069,35204960256,96,96, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2523977069, ,1555233415414, ,7, , ,3145728,2095950648766, , ,104,0, , , ,9, , , ,3, , , , ,104,11,59875,34, , , ,7,51029578,84, , , , , , ,2,1289,2,77,1007972040,-1, , , , , , ,1494, , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , ,1398,96, , , , , , , , 
2019-04-14 09:18:38.296 UTC, ,31250,3340626,87992,163648, , ,20,14,2354,20,0.01, , , , , , , ,20,5, ,2,14,20,15,5, ,2841,513, , , , , , , , , , , , , ,2095950648766,269, ,2095950072631, , , , , , ,-1,-1, , , , , ,807,77747, , , , , , , , , , , , , , , , , , , , , , , , , , , ,1555233516772, , , , ,3145728,2095950648766, , ,554,0, , , ,218, , , ,3, , , , ,554, ,519453,454, , , ,1,18025730,2513, , , , , , , , , , ,602345120,-1, , , , , , ,2334, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-04-14 09:19:38.304 UTC, ,31714,1494387050,114504,1491208744,864, ,11281,5,759622,11252,0.01, , , , , , , ,11281,111, , ,5,11370,129,7, ,753045,753042, , , , , , , , , , ,1506064,100, ,2095950648766,269, ,2095950072631, , , , ,2523977069,35204939776,96,96, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2523977069, ,1555233516772, ,1, , ,3145728,2095950990657, , ,764405,0, , , ,152, , , ,3, , , , ,764405,100,43468065,22406, , , ,726,1425669507,742877, , , , , , , , ,34,3087,3134537224,-1, , , , , , ,759621, , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , ,652, , ,753034, ,5913, , , , , , 
